timestamp,vin,lat,long,coolant_temp,vapor_pressure,cm_voltage,torque_percent,oxygen_rate,voltage,status
3/18/2021 23:28,PAI-Vehicle,35.66630079,139.7872388,17809,79.8,7815.9,240,63.4,56.6,Normal
3/18/2021 23:29,PAI-Vehicle,35.66443546,139.7847605,3628,79.3,7364.1,180,44,71.9,Normal
3/18/2021 23:30,PAI-Vehicle,35.66284902,139.7865522,20188,70,6195.4,266,46.4,89,Normal
3/18/2021 23:31,PAI-Vehicle,35.66156765,139.7878289,11031,73.4,6088.8,479,31.7,64.5,Normal
3/18/2021 23:32,PAI-Vehicle,35.65879562,139.7882044,6841,71.5,7100.5,111,51.6,86.5,Normal
3/18/2021 23:33,PAI-Vehicle,35.65856026,139.7865093,14121,70.4,6237.8,354,50.6,79,Normal
3/18/2021 23:34,PAI-Vehicle,35.65740957,139.7848034,8058,71.4,6671.8,78,43.9,66.1,Normal
3/18/2021 23:35,PAI-Vehicle,35.65597991,139.7825396,10345,78.7,6249.5,1,38.1,84.1,Normal
3/18/2021 23:36,PAI-Vehicle,35.65441946,139.7802329,10196,74.4,7735,25,50.1,103.6,Normal
3/18/2021 23:37,PAI-Vehicle,35.65302462,139.7781515,5259,78.3,7588.6,122,39.9,46.9,Normal
3/18/2021 23:38,PAI-Vehicle,35.65259744,139.7779584,12256,81.7,6814.9,97,58.1,61,Normal
3/18/2021 23:39,PAI-Vehicle,35.65110667,139.7794497,8134,70.4,7721,270,49,71.6,Normal
3/18/2021 23:40,PAI-Vehicle,35.6487702,139.7814882,18593,76,6571.6,673,53.7,57.6,Normal
3/18/2021 23:41,PAI-Vehicle,35.64652956,139.7834301,2785,82.6,7430.7,65,66.4,63.2,Normal
3/18/2021 23:42,PAI-Vehicle,35.64507355,139.7846854,11296,86.3,6923.7,246,52.3,84.7,Normal
3/18/2021 23:43,PAI-Vehicle,35.64611979,139.7860909,11936,84,7376.9,256,50.3,92.6,Normal
3/18/2021 23:44,PAI-Vehicle,35.64689574,139.7852862,6753,72.5,7493.3,10,46,97.5,Normal
3/18/2021 23:45,PAI-Vehicle,35.64741013,139.7859192,5831,81,6217.5,97,49.9,98.2,Normal
3/18/2021 23:46,PAI-Vehicle,35.66064365,139.7628736,6659,71.7,6444.2,883,49.8,120.7,Normal
3/18/2021 23:47,PAI-Vehicle,35.66141074,139.761157,8318,80.9,7716.3,552,66.1,56.5,Normal
3/18/2021 23:48,PAI-Vehicle,35.65928378,139.7592258,7658,70.1,6371.1,50,61,115.4,Normal
3/18/2021 23:49,PAI-Vehicle,35.65740086,139.7600412,12503,79.7,6934.1,85,35.9,63.8,Normal
3/18/2021 23:50,PAI-Vehicle,35.65321641,139.7599554,10186,74.7,6929.5,540,62.1,72.4,Normal
3/18/2021 23:51,PAI-Vehicle,35.65283283,139.7575521,7492,76,7318.6,14,49.1,65,Normal
3/18/2021 23:52,PAI-Vehicle,35.65325128,139.7539902,7737,83.7,6020.5,94,51.8,86.9,Normal
3/18/2021 23:53,PAI-Vehicle,35.65670346,139.7546339,12537,82.7,7286.8,302,50.8,75.9,Normal
3/18/2021 23:54,PAI-Vehicle,35.66039957,139.7550631,8295,73.8,7184.4,407,45.7,83.7,Normal
3/18/2021 23:55,PAI-Vehicle,35.66374684,139.7578096,5426,80.6,7122.2,501,60.4,104.7,Normal
3/18/2021 23:56,PAI-Vehicle,35.6651415,139.7532177,10844,71.7,6312.6,139,51.9,85.4,Normal
3/18/2021 23:57,PAI-Vehicle,35.66622234,139.7499132,13328,84.5,6271.5,470,30.8,96.6,Normal
3/18/2021 23:58,PAI-Vehicle,35.66845371,139.7475958,5148,81,6211.6,588,39.1,49.8,Normal
3/18/2021 23:59,PAI-Vehicle,35.67037124,139.7455788,11970,88.5,7023.7,235,41.8,94.6,Normal
1/26/2021 0:00,PAI-Vehicle,35.67089419,139.7493553,23845,196.9,16361.8,826,139.3,245.1,Abnormal
1/26/2021 0:01,PAI-Vehicle,35.67403185,139.7506857,15699,82.2,6491.5,191,50.6,79.2,Abnormal
1/26/2021 0:02,PAI-Vehicle,35.67765744,139.7533464,14832,237.2,20567.7,566,115.7,239.1,Abnormal
1/26/2021 0:03,PAI-Vehicle,35.67675106,139.7560072,45067,184.5,18128.4,64,90.8,240.4,Abnormal
1/26/2021 0:04,PAI-Vehicle,35.67532174,139.7595263,2447,71.6,6922.5,100,44.4,63.1,Normal
1/26/2021 0:05,PAI-Vehicle,35.67926101,139.7609854,7405,75.1,6539.2,185,51.4,66.4,Normal
1/26/2021 0:06,PAI-Vehicle,35.68253777,139.7622299,7667,74.6,6211.1,25,58.6,81.7,Normal
1/26/2021 0:07,PAI-Vehicle,35.68536126,139.7630024,6686,72.8,6950.7,574,31.8,114.7,Normal
1/26/2021 0:08,PAI-Vehicle,35.68428068,139.7681093,14397,75.6,6138.7,82,42,125.5,Normal
1/26/2021 0:09,PAI-Vehicle,35.68257263,139.7736025,6445,70.4,6729.8,57,33.5,101.5,Normal
1/26/2021 0:10,PAI-Vehicle,35.67933073,139.7714138,18037,77.3,7854.5,78,42.1,109.9,Normal
1/26/2021 0:11,PAI-Vehicle,35.67619328,139.7696114,10055,88.2,7356.3,95,52.8,55.6,Normal
1/26/2021 0:12,PAI-Vehicle,35.67343919,139.7672939,8996,78.7,7245.1,406,36.7,92,Normal
1/26/2021 0:13,PAI-Vehicle,35.67051069,139.7640324,26295,82.8,7027.9,400,45.1,91.4,Normal
1/26/2021 0:14,PAI-Vehicle,35.66719857,139.7605991,5944,72.4,6250.7,360,27.4,66.3,Normal
1/26/2021 0:15,PAI-Vehicle,35.66402578,139.758153,9063,85.9,7375.3,8,52.4,104.5,Normal
1/26/2021 0:16,PAI-Vehicle,35.6601555,139.7551489,6902,85.8,6734.3,195,40.6,66.6,Normal
1/26/2021 0:17,PAI-Vehicle,35.66067852,139.7520161,9803,84.2,6050.3,72,53.1,66.4,Normal
1/26/2021 0:18,PAI-Vehicle,35.66179429,139.7489691,17601,78.1,6869.2,72,36.4,100,Normal
1/26/2021 0:19,PAI-Vehicle,35.66228243,139.7465658,2610,79.6,7588,38,66.2,52.7,Normal
1/26/2021 0:20,PAI-Vehicle,35.66322384,139.7450638,10206,82.9,7335.7,106,45.4,97.4,Normal
1/26/2021 0:21,PAI-Vehicle,35.65984168,139.7428751,9641,77.1,6819.3,78,36.3,76.7,Normal
1/26/2021 0:22,PAI-Vehicle,35.65851667,139.7468662,6452,73.5,7165.1,463,43.9,70.7,Normal
1/26/2021 0:23,PAI-Vehicle,35.65680807,139.7459221,20623,204.2,22217.9,310,51.1,269.1,Abnormal
1/26/2021 0:24,PAI-Vehicle,35.65553532,139.7457397,29267,180.3,12734.4,441,124.9,179.9,Abnormal
1/26/2021 0:25,PAI-Vehicle,35.65474202,139.7451282,8436,182.9,12743.7,402,69.8,178.7,Abnormal
1/26/2021 0:26,PAI-Vehicle,35.65558762,139.739356,4792,88,6750.8,140,58.6,103.8,Normal
1/26/2021 0:27,PAI-Vehicle,35.65638964,139.7369528,9426,86.7,7232.3,1,54.2,60.3,Normal
1/26/2021 0:28,PAI-Vehicle,35.65914431,139.7363949,5691,88.8,6391.9,4,57.3,96.8,Normal
1/26/2021 0:29,PAI-Vehicle,35.66200349,139.7380686,6750,71.7,6062.1,809,70.9,92.7,Normal
1/26/2021 0:30,PAI-Vehicle,35.66709398,139.7391844,10248,75.4,6050.1,65,22.1,73.2,Normal
1/26/2021 0:31,PAI-Vehicle,35.66486257,139.735322,5181,81.9,6678.1,275,34.7,54.2,Normal
1/26/2021 0:32,PAI-Vehicle,35.66280544,139.7312021,9827,177.5,17529.7,1052,116.2,260.4,Abnormal
1/26/2021 0:33,PAI-Vehicle,35.66158508,139.7284555,13367,184.1,16171.2,537,133.8,129.1,Abnormal
1/26/2021 0:34,PAI-Vehicle,35.66381658,139.7258377,7809,79.7,6246.9,164,44.7,88.8,Normal
1/26/2021 0:35,PAI-Vehicle,35.66576909,139.7245932,11900,73.6,6727.3,154,30,82.3,Normal
1/26/2021 0:36,PAI-Vehicle,35.6704061,139.7235203,2935,77.2,7810.9,102,41.3,78.9,Normal
1/26/2021 0:37,PAI-Vehicle,35.67190523,139.7244215,17111,166.4,14077.9,1664,143.2,187.9,Abnormal
1/26/2021 0:38,PAI-Vehicle,35.67465937,139.7227478,8010,71.9,6571.1,191,66.7,79.1,Normal
1/26/2021 0:39,PAI-Vehicle,35.67720425,139.7207737,5147,85.9,6451.2,49,55.7,105.4,Normal
1/26/2021 0:40,PAI-Vehicle,35.68023708,139.7192287,10954,77.5,7741.8,182,40.9,69,Normal
1/26/2021 0:41,PAI-Vehicle,35.67981877,139.7171259,9277,73.6,7873.3,59,47.1,110.1,Normal
1/26/2021 0:42,PAI-Vehicle,35.67845923,139.7160959,10490,83.5,7056.6,311,63,115.1,Normal
1/26/2021 0:43,PAI-Vehicle,35.67647217,139.7169971,6748,89.5,7609.8,516,72.5,114.1,Normal
1/26/2021 0:44,PAI-Vehicle,35.67511257,139.7184992,4204,79.6,6604.1,626,57.5,69.1,Normal
1/26/2021 0:45,PAI-Vehicle,35.67535661,139.7197866,8136,85.2,7366.5,54,43.7,47.6,Normal
1/26/2021 0:46,PAI-Vehicle,35.67640245,139.7201729,7709,88.6,7042.1,164,47.3,97.3,Normal
1/26/2021 0:47,PAI-Vehicle,35.67877297,139.7189713,9142,76.5,6009.7,55,46.6,52.9,Normal
1/26/2021 0:48,PAI-Vehicle,35.68027194,139.7177267,11885,85.2,6097.4,54,43.4,53.8,Normal
1/26/2021 0:49,PAI-Vehicle,35.68093427,139.7134352,13641,86.5,6814.8,14,49.3,68.6,Normal
1/26/2021 0:50,PAI-Vehicle,35.68131772,139.7068262,3871,70.6,6073.5,14,48.4,59,Normal
1/26/2021 0:51,PAI-Vehicle,35.68058568,139.7043371,10243,89.1,6106.6,131,47.2,76.6,Normal
1/26/2021 0:52,PAI-Vehicle,35.68006278,139.7007751,13718,79.7,6983.8,561,44,59.5,Normal
1/26/2021 0:53,PAI-Vehicle,35.68107371,139.6978998,41452,211.7,20221.2,2,110.3,285.1,Abnormal
1/26/2021 0:54,PAI-Vehicle,35.67974905,139.6942949,29873,218.5,18601.2,519,135.7,166.3,Abnormal
1/26/2021 0:55,PAI-Vehicle,35.67741341,139.693222,24221,185.8,15775.1,501,137.7,75.6,Abnormal
1/26/2021 0:56,PAI-Vehicle,35.67465937,139.6915913,7404,80.3,7022.1,411,48.3,90.7,Normal
1/26/2021 0:57,PAI-Vehicle,35.67152174,139.6909904,8269,78.1,6493.7,562,37.8,48.9,Normal
1/26/2021 0:58,PAI-Vehicle,35.6696391,139.6906042,22518,170.3,14976.4,328,107.1,174.1,Abnormal
1/26/2021 0:59,PAI-Vehicle,35.66789587,139.6918058,28082,230.1,17908.1,8,122,177,Abnormal
1/26/2021 1:00,PAI-Vehicle,35.66831425,139.6951532,4018,244.9,19758.7,57,137.5,347.7,Abnormal
1/26/2021 1:01,PAI-Vehicle,35.66848857,139.699831,16125,83.9,7373.4,50,46.6,91.5,Abnormal
1/26/2021 1:02,PAI-Vehicle,35.66977855,139.7027493,7397,88.5,7556,57,49,80,Normal
1/26/2021 1:03,PAI-Vehicle,35.64048738,139.7949314,11746,74.9,6910.8,270,39.6,49.7,Normal
1/26/2021 1:04,PAI-Vehicle,35.64446324,139.7919273,9430,86.4,7781.2,151,65.4,70.6,Normal
1/26/2021 1:05,PAI-Vehicle,35.65248411,139.7842026,9461,77.7,6402.2,485,71.2,130.1,Normal
1/26/2021 1:06,PAI-Vehicle,35.66032984,139.7766066,10027,76.5,6402.4,79,41.9,96.4,Normal
1/26/2021 1:07,PAI-Vehicle,35.66664073,139.7704697,4792,89.2,7161.4,387,45.9,83.9,Normal
1/26/2021 1:08,PAI-Vehicle,35.66838398,139.7683668,36966,209,21213.7,226,146.9,236.6,Abnormal
1/26/2021 1:09,PAI-Vehicle,35.67127769,139.771843,16761,238.2,18210,8,160.6,232.2,Abnormal
1/26/2021 1:10,PAI-Vehicle,35.67430204,139.7725832,12219,70.4,6107.7,25,69.6,74.2,Normal
1/26/2021 1:11,PAI-Vehicle,35.67803219,139.7748578,11761,79.2,6944.6,263,69.6,89.9,Normal
1/26/2021 1:12,PAI-Vehicle,35.67696894,139.7775507,24720,215.9,16170.4,266,105.8,215.9,Abnormal
1/26/2021 1:13,PAI-Vehicle,35.6760887,139.7797501,22997,165.4,16930.3,1715,91.6,203.8,Abnormal
1/26/2021 1:14,PAI-Vehicle,35.67499927,139.7815955,20307,199.3,19938.4,922,109.4,240.1,Abnormal
1/26/2021 1:15,PAI-Vehicle,35.6729947,139.7834516,11441,186.1,17496.4,558,72.3,170.1,Abnormal
1/26/2021 1:16,PAI-Vehicle,35.67180064,139.7843742,6194,88.1,7969.2,285,61.7,93.8,Normal
1/26/2021 1:17,PAI-Vehicle,35.66895924,139.7851145,3063,80.5,7145.1,121,44.6,58.2,Normal
1/26/2021 1:18,PAI-Vehicle,35.66800047,139.7853935,13165,88.1,7134.9,33,57.6,88.8,Normal
1/26/2021 1:19,PAI-Vehicle,35.66630079,139.7872388,5515,88.3,7912.7,53,54.9,100.3,Normal
1/26/2021 1:20,PAI-Vehicle,35.66443546,139.7847605,7105,75.3,7351.4,412,41.7,91.7,Normal
1/26/2021 1:21,PAI-Vehicle,35.66284902,139.7865522,43841,150.9,15436.3,460,57.7,93.9,Abnormal
1/26/2021 1:22,PAI-Vehicle,35.66156765,139.7878289,24664,194.8,21393,591,130.7,288.5,Abnormal
1/26/2021 1:23,PAI-Vehicle,35.65879562,139.7882044,18738,211.9,18622.8,222,153.3,159.6,Abnormal
1/26/2021 1:24,PAI-Vehicle,35.65856026,139.7865093,15546,77.4,7819.2,463,60.1,98.8,Normal
1/26/2021 1:25,PAI-Vehicle,35.65740957,139.7848034,7099,87,7711.1,27,36.2,70.7,Normal
1/26/2021 1:26,PAI-Vehicle,35.65597991,139.7825396,9157,75.7,6072.7,3,46.8,100.4,Normal
1/26/2021 1:27,PAI-Vehicle,35.65441946,139.7802329,6749,82.9,7808.4,326,57.6,102.8,Normal
1/26/2021 1:28,PAI-Vehicle,35.65302462,139.7781515,12492,73.7,7037.1,31,53.3,92.5,Normal
1/26/2021 1:29,PAI-Vehicle,35.65259744,139.7779584,10103,83.6,6879.6,4,32.5,85.8,Normal
1/26/2021 1:30,PAI-Vehicle,35.65110667,139.7794497,12173,72.1,7250.3,56,46.5,130.9,Normal
1/26/2021 1:31,PAI-Vehicle,35.6487702,139.7814882,6733,82,6504.3,436,39.4,93.4,Normal
1/26/2021 1:32,PAI-Vehicle,35.64652956,139.7834301,13663,78.3,7460.2,76,38.4,56.4,Normal
1/26/2021 1:33,PAI-Vehicle,35.64507355,139.7846854,8814,74.8,6020.8,101,53.2,101.8,Normal
1/26/2021 1:34,PAI-Vehicle,35.64611979,139.7860909,13018,71.2,7260.4,79,43.2,83.8,Normal
1/26/2021 1:35,PAI-Vehicle,35.64689574,139.7852862,11809,76.9,7533.7,116,56.5,112.8,Normal
1/26/2021 1:36,PAI-Vehicle,35.64741013,139.7859192,40379,198.9,18775.8,112,144.2,183.8,Abnormal
1/26/2021 1:37,PAI-Vehicle,34.66808789,135.4747295,6288,84.3,7915.5,79,56.2,71,Normal
1/26/2021 1:38,PAI-Vehicle,34.66978209,135.4725838,7545,87.3,6385.5,123,44.8,68.8,Normal
1/26/2021 1:39,PAI-Vehicle,34.66794671,135.4695797,11342,83.5,6742.9,27,50.9,72.9,Normal
1/26/2021 1:40,PAI-Vehicle,34.66575831,135.463829,8709,78.9,6017,157,38.5,75.4,Normal
1/26/2021 1:41,PAI-Vehicle,34.66307568,135.4572201,7901,73.7,7237.8,26,63.9,82.4,Normal
1/26/2021 1:42,PAI-Vehicle,34.66003997,135.4497528,5199,75.8,6212.5,68,66,110.4,Normal
1/26/2021 1:43,PAI-Vehicle,34.65756896,135.443058,3273,72.3,6658.7,21,38.7,57.5,Normal
1/26/2021 1:44,PAI-Vehicle,34.6555921,135.4382515,13343,77,6981.2,45,47.4,91.4,Normal
1/26/2021 1:45,PAI-Vehicle,34.65792196,135.4342175,12371,83,7884.3,380,46.9,72.7,Normal
1/26/2021 1:46,PAI-Vehicle,34.66279329,135.4285526,9076,87.2,6947.6,67,33,86.3,Normal
1/26/2021 1:47,PAI-Vehicle,34.66639366,135.4220295,4750,81.7,6178.7,612,47.4,92.1,Normal
1/26/2021 1:48,PAI-Vehicle,34.67295862,135.4188538,11171,87.8,7017,464,67.1,71.5,Normal
1/26/2021 1:49,PAI-Vehicle,34.68404024,135.4143047,7912,74.6,7951,125,53.3,47.4,Normal
1/26/2021 1:50,PAI-Vehicle,34.69109782,135.4106998,5539,72.8,7242.6,103,60.2,74.6,Normal
1/26/2021 1:51,PAI-Vehicle,34.69730799,135.4023743,13223,88.7,6014.6,164,47.7,70.4,Normal
1/26/2021 1:52,PAI-Vehicle,34.69702572,135.3920746,4333,86.8,7620.3,515,45.5,78.8,Normal
1/26/2021 1:53,PAI-Vehicle,34.70048346,135.388298,6523,83,7285.9,48,59.9,76.2,Normal
1/26/2021 1:54,PAI-Vehicle,34.70619901,135.3858948,23381,77.1,7142.7,0,62,73.9,Normal
1/26/2021 1:55,PAI-Vehicle,34.71290193,135.3871822,10605,79.9,7639.7,63,47.9,46.1,Normal
1/26/2021 1:56,PAI-Vehicle,34.71508908,135.3875256,13538,77.2,7455.4,287,39.1,94.3,Normal
1/26/2021 1:57,PAI-Vehicle,34.71868717,135.3715611,12030,84.5,6194.7,70,41.3,63.3,Normal
1/26/2021 1:58,PAI-Vehicle,34.72334329,135.3597164,15425,82.4,7734,8,50.2,51.2,Normal
1/26/2021 1:59,PAI-Vehicle,34.72743482,135.3537083,8539,83.1,7293.5,170,54.3,88.8,Normal
1/26/2021 2:00,PAI-Vehicle,34.73293689,135.3451252,7353,71.1,7447.5,167,62.6,83,Normal
1/26/2021 2:01,PAI-Vehicle,34.73385387,135.3295898,4847,86.9,6313.7,19,52.4,68.4,Normal
1/26/2021 2:02,PAI-Vehicle,34.73032698,135.3151703,11994,72.4,7998.6,423,36.4,127.6,Normal
1/26/2021 2:03,PAI-Vehicle,34.72651777,135.3056431,2555,76.9,7440.7,16,52.1,79.7,Normal
1/26/2021 2:04,PAI-Vehicle,34.72129745,135.2921677,7602,85.7,6214.7,10,75.4,94.5,Normal
1/26/2021 2:05,PAI-Vehicle,34.71593571,135.2956009,7117,72.1,7039.5,626,55.6,76.8,Normal
1/26/2021 2:06,PAI-Vehicle,34.71120861,135.2980042,9340,72.4,6619.2,24,36.5,61.1,Normal
1/26/2021 2:07,PAI-Vehicle,34.70909192,135.2865887,17213,77.4,7985.8,107,43.1,79.5,Normal
1/26/2021 2:08,PAI-Vehicle,34.7076102,135.2768898,13954,89.1,6302,62,41.3,81.9,Normal
1/26/2021 2:09,PAI-Vehicle,34.70429387,135.2734566,21629,176,16802.7,582,108,194.8,Abnormal
1/26/2021 2:10,PAI-Vehicle,34.69780196,135.2727699,24130,200.7,16816.1,599,144.1,259.7,Abnormal
1/26/2021 2:11,PAI-Vehicle,34.69554378,135.2740574,16770,89.3,7835.9,108,41.4,101.9,Abnormal
1/26/2021 2:12,PAI-Vehicle,34.69589663,135.2777481,16044,207.3,17325.8,562,111.9,118.6,Abnormal
1/26/2021 2:13,PAI-Vehicle,34.69483809,135.2858162,24341,222.7,20787.4,382,131.1,263.1,Abnormal
1/26/2021 2:14,PAI-Vehicle,34.6921564,135.2862453,16373,75,7493,54,57.1,70.1,Normal
1/26/2021 2:15,PAI-Vehicle,35.4443792,139.6509075,5124,85.2,7562.1,107,34.8,58.4,Normal
1/26/2021 2:16,PAI-Vehicle,35.44570776,139.6491051,6978,89.4,6118.4,451,49.5,74,Normal
1/26/2021 2:17,PAI-Vehicle,35.44703629,139.6465302,8355,73.6,7387.2,82,36.7,74.7,Normal
1/26/2021 2:18,PAI-Vehicle,35.44787535,139.6447277,13873,78.1,7571,165,54,52.7,Normal
1/26/2021 2:19,PAI-Vehicle,35.44693141,139.642539,10484,73.8,7359,131,48.1,65.8,Normal
1/26/2021 2:20,PAI-Vehicle,35.44934369,139.6377754,3283,88.6,6639.4,80,15.5,89,Normal
1/26/2021 2:21,PAI-Vehicle,35.45014776,139.6360588,13152,84.9,6909.7,324,34.6,90,Normal
1/26/2021 2:22,PAI-Vehicle,35.44979817,139.6326256,4355,71.5,7346.3,147,72,66.9,Normal
1/26/2021 2:23,PAI-Vehicle,35.45196565,139.6323252,10301,86.2,6155.4,37,50.1,116.6,Normal
1/26/2021 2:24,PAI-Vehicle,35.4546924,139.6282053,11181,85.9,7966.4,73,46,87.6,Normal
1/26/2021 2:25,PAI-Vehicle,35.45983102,139.6239567,6277,78.9,7679.9,51,39.8,71.6,Normal
1/26/2021 2:26,PAI-Vehicle,35.46552857,139.6238708,9862,75.2,6385.6,16,49.7,80.5,Normal
1/26/2021 2:27,PAI-Vehicle,35.46975778,139.6294498,18671,83.2,7573.6,131,57.5,78.5,Normal
1/26/2021 2:28,PAI-Vehicle,35.47555947,139.6356297,6213,85.1,6517.8,66,35.7,88.9,Normal
1/26/2021 2:29,PAI-Vehicle,35.47961341,139.6406937,4957,70.9,6858,4,59.8,112.4,Normal
1/26/2021 2:30,PAI-Vehicle,35.48300319,139.6470451,12826,70.4,7347.1,257,30.3,48.9,Normal
1/26/2021 2:31,PAI-Vehicle,35.485659,139.6551991,7461,89.9,7345.1,50,53.6,70.8,Normal
1/26/2021 2:32,PAI-Vehicle,35.48918829,139.6619797,11226,77.1,6727.5,81,58.2,106.2,Normal
1/26/2021 2:33,PAI-Vehicle,35.48918829,139.6651125,18016,166.9,13801.9,943,126.6,173.9,Abnormal
1/26/2021 2:34,PAI-Vehicle,35.49118001,139.669919,13904,88.5,6273,8,50.9,32.8,Normal
1/26/2021 2:35,PAI-Vehicle,35.4876508,139.6732664,8599,87.7,6831.7,15,54.3,123.2,Normal
1/26/2021 2:36,PAI-Vehicle,35.48387682,139.6755409,10627,82.5,7363.6,50,49.1,100.9,Normal
1/26/2021 2:37,PAI-Vehicle,35.47727193,139.6746826,10948,72,7879.9,31,38.8,37.6,Normal
1/26/2021 2:38,PAI-Vehicle,35.4707364,139.6758842,16317,78.4,7107.2,29,53.5,56.9,Normal
1/26/2021 2:39,PAI-Vehicle,35.4652839,139.6772575,18108,89.3,7587.6,26,43.9,120.2,Normal
1/26/2021 2:40,PAI-Vehicle,35.46168364,139.6787596,9709,77,7749.5,799,30.3,110.6,Normal
1/26/2021 2:41,PAI-Vehicle,35.4560907,139.6746826,11542,78.5,6935.2,47,40.4,102.9,Normal
1/26/2021 2:42,PAI-Vehicle,35.44745582,139.6690607,21541,237.4,16287.8,113,160.3,135.1,Abnormal
1/26/2021 2:43,PAI-Vehicle,35.44235137,139.6670437,13758,71.9,6482.8,4,41.4,86,Normal
1/26/2021 2:44,PAI-Vehicle,35.43909974,139.6674728,4563,80,7987.3,57,45.1,91.8,Normal
1/26/2021 2:45,PAI-Vehicle,35.43728156,139.6650696,11841,89.1,6165.7,38,44.3,46.5,Normal
1/26/2021 2:46,PAI-Vehicle,35.44035845,139.6606064,6687,81.5,7859.9,289,27.6,73.7,Normal
1/26/2021 2:47,PAI-Vehicle,35.44329537,139.6563578,4712,74.4,7920.8,26,58.1,97.3,Normal
1/26/2021 2:48,PAI-Vehicle,35.44329537,139.6529245,2859,73.1,6901.4,91,53.9,62.1,Normal
1/26/2021 2:49,PAI-Vehicle,34.66808789,135.4747295,7791,73.1,7703.8,169,45.9,112.8,Normal
1/26/2021 2:50,PAI-Vehicle,34.66978209,135.4725838,8041,70.6,6972.7,213,46,116.4,Normal
1/26/2021 2:51,PAI-Vehicle,34.66794671,135.4695797,10503,78.2,7833.4,120,43.2,111.1,Normal
1/26/2021 2:52,PAI-Vehicle,34.66575831,135.463829,17940,81.5,6968.7,333,48,30.5,Normal
1/26/2021 2:53,PAI-Vehicle,34.66307568,135.4572201,8191,73.2,7168.5,251,42.4,70.4,Normal
1/26/2021 2:54,PAI-Vehicle,34.66003997,135.4497528,10082,86.4,6983.1,267,49.8,95.5,Normal
1/26/2021 2:55,PAI-Vehicle,34.65756896,135.443058,6083,89.1,6028.1,20,52.7,85.8,Normal
1/26/2021 2:56,PAI-Vehicle,34.6555921,135.4382515,14569,83,6569,365,50.3,73.9,Normal
1/26/2021 2:57,PAI-Vehicle,34.65792196,135.4342175,11706,75.1,6225.6,124,61.3,62.9,Normal
1/26/2021 2:58,PAI-Vehicle,34.66279329,135.4285526,7576,87.7,7355.2,223,45.2,53.9,Normal
1/26/2021 2:59,PAI-Vehicle,34.66639366,135.4220295,12956,74.3,7608.9,57,36,118.4,Normal
1/26/2021 3:00,PAI-Vehicle,34.67295862,135.4188538,11273,86.5,7335.9,45,43.6,66.7,Normal
1/26/2021 3:01,PAI-Vehicle,34.68404024,135.4143047,7884,75.1,6645.9,33,63.1,84.4,Normal
1/26/2021 3:02,PAI-Vehicle,34.69109782,135.4106998,6133,79.5,6719.1,35,44.9,91,Normal
1/26/2021 3:03,PAI-Vehicle,34.69730799,135.4023743,6907,76.6,7302,77,35.5,86,Normal
1/26/2021 3:04,PAI-Vehicle,34.69702572,135.3920746,15934,85.9,6640.8,79,52.4,86.7,Normal
1/26/2021 3:05,PAI-Vehicle,34.70048346,135.388298,9675,78.9,6293.4,13,49.3,100.5,Normal
1/26/2021 3:06,PAI-Vehicle,34.70619901,135.3858948,14805,77.4,6795.2,204,41.6,76,Normal
1/26/2021 3:07,PAI-Vehicle,34.71290193,135.3871822,7156,85.9,6301.2,332,44.3,89,Normal
1/26/2021 3:08,PAI-Vehicle,34.71508908,135.3875256,8407,75.6,7104.2,147,60.4,60,Normal
1/26/2021 3:09,PAI-Vehicle,34.71868717,135.3715611,9959,84.2,6075.7,358,56.6,49.9,Normal
1/26/2021 3:10,PAI-Vehicle,34.72334329,135.3597164,13773,74.5,6158,729,64.9,115.5,Normal
1/26/2021 3:11,PAI-Vehicle,34.72743482,135.3537083,17795,77.4,7525.9,338,36.9,82.5,Normal
1/26/2021 3:12,PAI-Vehicle,34.73293689,135.3451252,6638,85.8,6241.4,192,33.2,72,Normal
1/26/2021 3:13,PAI-Vehicle,34.73385387,135.3295898,6514,86.6,7318.5,800,54.1,119.2,Normal
1/26/2021 3:14,PAI-Vehicle,34.73032698,135.3151703,3618,89.9,6985.7,220,46,63.3,Normal
1/26/2021 3:15,PAI-Vehicle,34.72651777,135.3056431,12544,83,6398.8,87,38.3,83,Normal
1/26/2021 3:16,PAI-Vehicle,34.72129745,135.2921677,9581,89.9,7984.2,175,50.9,104.8,Abnormal
1/26/2021 3:17,PAI-Vehicle,34.71593571,135.2956009,25385,247.5,18317.8,619,135.2,338.8,Abnormal
1/26/2021 3:18,PAI-Vehicle,34.71120861,135.2980042,9904,81.7,7126.5,28,65.8,78.9,Normal
1/26/2021 3:19,PAI-Vehicle,34.70909192,135.2865887,9936,71.8,6761.4,869,50.5,91.1,Normal
1/26/2021 3:20,PAI-Vehicle,34.7076102,135.2768898,12836,81.9,6223.7,73,50.4,96.5,Normal
1/26/2021 3:21,PAI-Vehicle,34.70429387,135.2734566,10468,71.9,6629.8,25,47.3,44.5,Normal
1/26/2021 3:22,PAI-Vehicle,34.69780196,135.2727699,4689,87.9,6079.3,84,34.6,52.8,Normal
1/26/2021 3:23,PAI-Vehicle,34.69554378,135.2740574,7001,79.3,6128.5,241,56.4,77.7,Normal
1/26/2021 3:24,PAI-Vehicle,34.69589663,135.2777481,12541,85.1,7849.5,225,42.8,77.7,Normal
1/26/2021 3:25,PAI-Vehicle,34.69483809,135.2858162,6339,80.9,6640.3,25,58.7,73.9,Normal
